,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,to_away
14792,0.462,0.9,0.429,18.0,37.0,20.0
14793,0.489,0.857,0.375,30.0,44.0,12.0
14794,0.306,0.889,0.267,15.0,56.0,7.0
14795,0.521,0.833,0.375,28.0,34.0,10.0
14796,0.506,0.8420000000000001,0.4379999999999999,24.0,35.0,16.0
14797,0.395,0.765,0.182,11.0,45.0,21.0
14798,0.371,0.882,0.267,11.0,38.0,15.0
14799,0.474,0.579,0.5,15.0,33.0,14.0
14800,0.414,0.923,0.375,21.0,40.0,13.0
14801,0.3720000000000001,0.8,0.474,16.0,43.0,11.0
14802,0.364,0.769,0.3329999999999999,14.0,46.0,19.0
14803,0.541,0.8420000000000001,0.44,28.0,41.0,15.0
14804,0.526,0.818,0.467,25.0,48.0,10.0
14805,0.486,0.633,0.364,24.0,42.0,16.0
14806,0.542,0.8240000000000001,0.385,22.0,39.0,13.0
14807,0.4589999999999999,0.9,0.4579999999999999,21.0,35.0,9.0
14808,0.551,0.727,0.133,20.0,40.0,15.0
14809,0.356,0.758,0.154,10.0,41.0,17.0
14810,0.452,0.6759999999999999,0.294,22.0,41.0,25.0
14811,0.4029999999999999,0.8240000000000001,0.417,10.0,36.0,15.0
14812,0.534,0.64,0.3329999999999999,22.0,35.0,11.0
14813,0.377,0.636,0.25,14.0,43.0,15.0
14814,0.359,0.5379999999999999,0.3,8.0,49.0,17.0
14815,0.457,0.727,0.25,15.0,28.0,10.0
14816,0.325,0.8,0.296,24.0,48.0,22.0
14817,0.5,0.7440000000000001,0.3329999999999999,21.0,48.0,15.0
14818,0.5479999999999999,0.7859999999999999,0.462,21.0,36.0,10.0
14819,0.4429999999999999,0.81,0.353,17.0,42.0,16.0
14820,0.457,0.8109999999999999,0.429,20.0,38.0,8.0
14821,0.481,0.81,0.25,29.0,37.0,13.0
14822,0.412,0.813,0.417,16.0,42.0,7.0
14823,0.4,0.5329999999999999,0.267,18.0,49.0,17.0
14824,0.479,0.667,0.182,20.0,52.0,16.0
14825,0.5,0.8,0.4379999999999999,23.0,41.0,18.0
14826,0.57,0.625,0.308,30.0,39.0,26.0
14827,0.473,0.8109999999999999,0.381,16.0,27.0,14.0
14828,0.4379999999999999,0.625,0.5,13.0,49.0,17.0
14829,0.512,0.636,0.391,23.0,38.0,20.0
14830,0.3939999999999999,0.667,0.2,21.0,46.0,14.0
14831,0.4,0.652,0.211,17.0,48.0,13.0
14832,0.4029999999999999,0.828,0.417,17.0,45.0,19.0
14833,0.431,0.8290000000000001,0.5379999999999999,16.0,43.0,8.0
14834,0.446,0.708,0.3329999999999999,15.0,34.0,16.0
14835,0.436,0.64,0.588,26.0,44.0,16.0
14836,0.4379999999999999,0.821,0.2,11.0,36.0,17.0
14837,0.3329999999999999,0.731,0.467,14.0,44.0,11.0
14838,0.4,0.737,0.071,7.0,40.0,18.0
14839,0.5479999999999999,0.762,0.154,29.0,48.0,17.0
14840,0.539,0.733,0.25,26.0,37.0,5.0
14841,0.44,0.8420000000000001,0.278,21.0,48.0,9.0
14842,0.494,0.778,0.25,21.0,54.0,14.0
14843,0.368,0.75,0.182,18.0,55.0,14.0
14844,0.5,0.727,0.429,25.0,36.0,13.0
14845,0.4529999999999999,0.8640000000000001,0.389,19.0,37.0,14.0
14846,0.412,1.0,0.286,19.0,40.0,19.0
14847,0.355,0.828,0.125,10.0,43.0,16.0
14848,0.433,0.7929999999999999,0.3329999999999999,22.0,47.0,19.0
14849,0.482,0.762,0.375,19.0,47.0,14.0
14850,0.39,0.649,0.455,17.0,48.0,15.0
14851,0.476,0.7709999999999999,0.417,15.0,38.0,13.0
14852,0.436,0.833,0.214,23.0,50.0,9.0
14853,0.419,0.73,0.368,15.0,36.0,17.0
14854,0.535,0.828,0.35,19.0,25.0,11.0
14855,0.4579999999999999,0.7390000000000001,0.25,21.0,44.0,15.0
14856,0.489,0.5329999999999999,0.4479999999999999,34.0,40.0,17.0
14857,0.3379999999999999,0.579,0.389,17.0,42.0,22.0
14858,0.442,0.857,0.348,22.0,40.0,9.0
14859,0.47,0.938,0.316,28.0,37.0,12.0
14860,0.364,0.813,0.2,18.0,56.0,14.0
14861,0.397,0.769,0.059,19.0,43.0,16.0
14862,0.47,0.87,0.286,22.0,41.0,9.0
14863,0.429,0.794,0.273,15.0,47.0,11.0
14864,0.42,0.879,0.25,15.0,44.0,6.0
14865,0.481,0.85,0.4,17.0,37.0,15.0
14866,0.425,0.622,0.423,24.0,45.0,15.0
14867,0.36,0.7879999999999999,0.286,13.0,32.0,12.0
14868,0.462,0.7040000000000001,0.25,32.0,37.0,8.0
14869,0.488,0.821,0.389,20.0,36.0,18.0
14870,0.43,0.72,0.357,20.0,33.0,16.0
14871,0.446,0.56,0.28,17.0,42.0,17.0
14872,0.4529999999999999,0.867,0.462,20.0,43.0,15.0
14873,0.429,0.87,0.308,20.0,38.0,17.0
14874,0.519,0.765,0.412,21.0,46.0,16.0
14875,0.384,0.792,0.143,14.0,34.0,18.0
14876,0.449,0.81,0.267,14.0,43.0,10.0
14877,0.47,0.838,0.3,22.0,40.0,12.0
14878,0.4579999999999999,0.5710000000000001,0.556,18.0,39.0,23.0
14879,0.446,0.667,0.143,16.0,41.0,15.0
14880,0.4579999999999999,0.75,0.158,26.0,36.0,13.0
14881,0.506,0.71,0.462,27.0,47.0,14.0
14882,0.4320000000000001,0.895,0.059,20.0,41.0,19.0
14883,0.4429999999999999,0.7929999999999999,0.35,15.0,35.0,18.0
14884,0.4270000000000001,0.721,0.25,17.0,36.0,26.0
14885,0.405,0.657,0.235,15.0,36.0,19.0
14886,0.3829999999999999,0.833,0.429,20.0,33.0,19.0
14887,0.408,0.818,0.28,17.0,30.0,23.0
14888,0.315,0.9,0.0,10.0,39.0,17.0
14889,0.442,0.87,0.3329999999999999,18.0,44.0,8.0
14890,0.435,0.579,0.444,17.0,41.0,12.0
14891,0.527,0.774,0.45,20.0,39.0,16.0
14892,0.466,0.8059999999999999,0.6,23.0,36.0,16.0
14893,0.507,0.6759999999999999,0.364,10.0,33.0,17.0
14894,0.449,0.897,0.222,24.0,47.0,17.0
14895,0.455,0.565,0.286,15.0,50.0,17.0
14896,0.425,0.71,0.5,20.0,31.0,17.0
14897,0.486,0.765,0.5379999999999999,17.0,51.0,15.0
14898,0.4529999999999999,0.6,0.3,18.0,40.0,9.0
14899,0.4629999999999999,0.684,0.286,17.0,32.0,10.0
14900,0.4,0.857,0.241,19.0,53.0,19.0
14901,0.535,0.64,0.0,17.0,43.0,15.0
14902,0.484,0.828,0.304,23.0,46.0,10.0
14903,0.456,0.667,0.476,16.0,40.0,14.0
14904,0.456,0.632,0.154,13.0,38.0,15.0
14905,0.488,0.762,0.45,28.0,43.0,10.0
14906,0.429,0.765,0.25,21.0,36.0,29.0
14907,0.461,0.773,0.304,20.0,42.0,18.0
14908,0.417,0.8420000000000001,0.25,20.0,35.0,18.0
14909,0.551,0.87,0.412,21.0,32.0,15.0
14910,0.384,0.6920000000000001,0.3329999999999999,14.0,41.0,19.0
14911,0.4679999999999999,0.826,0.3329999999999999,20.0,40.0,7.0
14912,0.41,0.76,0.316,18.0,42.0,10.0
14913,0.456,0.75,0.2,11.0,38.0,19.0
14914,0.5,0.75,0.273,21.0,46.0,11.0
14915,0.446,0.8240000000000001,0.444,24.0,28.0,17.0
14916,0.5379999999999999,0.767,0.267,30.0,44.0,19.0
14917,0.408,0.742,0.1669999999999999,10.0,42.0,18.0
14918,0.423,0.5,0.235,18.0,38.0,16.0
14919,0.434,0.875,0.278,19.0,44.0,12.0
14920,0.5,0.75,0.32,17.0,49.0,15.0
14921,0.46,0.7859999999999999,0.3329999999999999,25.0,42.0,21.0
14922,0.478,0.76,0.222,24.0,45.0,12.0
14923,0.474,0.913,0.4,20.0,45.0,17.0
14924,0.4379999999999999,0.5710000000000001,0.6,15.0,34.0,16.0
14925,0.532,0.68,0.429,30.0,40.0,12.0
14926,0.482,0.765,0.35,25.0,42.0,16.0
14927,0.4320000000000001,0.72,0.316,15.0,33.0,8.0
14928,0.4579999999999999,0.923,0.5,22.0,49.0,17.0
14929,0.44,0.7,0.4379999999999999,27.0,30.0,8.0
14930,0.5479999999999999,0.892,0.462,14.0,37.0,18.0
14931,0.506,0.7440000000000001,0.385,22.0,45.0,10.0
14932,0.494,0.75,0.25,22.0,53.0,10.0
14933,0.386,0.742,0.211,17.0,49.0,13.0
14934,0.416,0.85,0.4,14.0,36.0,21.0
14935,0.3929999999999999,0.7879999999999999,0.25,19.0,43.0,18.0
14936,0.423,0.741,0.2,22.0,48.0,16.0
14937,0.487,0.684,0.5,26.0,43.0,11.0
14938,0.495,0.667,0.435,27.0,49.0,12.0
14939,0.5,0.741,0.529,23.0,46.0,20.0
14940,0.471,0.7829999999999999,0.286,14.0,28.0,16.0
14941,0.39,0.75,0.261,15.0,38.0,9.0
14942,0.3939999999999999,0.7859999999999999,0.348,16.0,35.0,14.0
14943,0.446,0.647,0.143,16.0,32.0,14.0
14944,0.519,0.5770000000000001,0.75,25.0,39.0,11.0
14945,0.429,0.826,0.444,20.0,39.0,22.0
14946,0.424,0.9,0.1669999999999999,17.0,45.0,19.0
14947,0.4629999999999999,0.8,0.28,20.0,34.0,14.0
14948,0.42,0.857,0.1669999999999999,21.0,31.0,16.0
14949,0.444,0.657,0.154,12.0,38.0,15.0
14950,0.48,0.833,0.565,25.0,39.0,15.0
14951,0.493,0.8059999999999999,0.435,19.0,39.0,17.0
14952,0.41,0.944,0.182,18.0,33.0,18.0
14953,0.413,0.7859999999999999,0.222,17.0,41.0,20.0
14954,0.416,0.78,0.3329999999999999,13.0,43.0,11.0
14955,0.456,0.735,0.375,15.0,38.0,13.0
14956,0.5,0.72,0.368,21.0,41.0,14.0
14957,0.5,0.615,0.476,25.0,40.0,8.0
14958,0.419,0.621,0.182,8.0,42.0,21.0
14959,0.405,0.654,0.3329999999999999,19.0,51.0,20.0
14960,0.493,0.7929999999999999,0.32,24.0,37.0,15.0
14961,0.529,0.8420000000000001,0.478,21.0,43.0,10.0
14962,0.38,0.69,0.217,14.0,46.0,15.0
14963,0.523,0.818,0.421,23.0,38.0,14.0
14964,0.3779999999999999,0.735,0.385,17.0,36.0,13.0
14965,0.4,0.7040000000000001,0.2,22.0,39.0,12.0
14966,0.414,0.737,0.3329999999999999,13.0,34.0,13.0
14967,0.384,0.5710000000000001,0.375,16.0,34.0,16.0
14968,0.479,0.923,0.3329999999999999,23.0,41.0,10.0
14969,0.44,0.81,0.407,26.0,41.0,10.0
14970,0.442,0.7859999999999999,0.25,22.0,38.0,15.0
14971,0.561,0.6970000000000001,0.727,23.0,22.0,15.0
14972,0.44,0.852,0.214,16.0,53.0,12.0
14973,0.42,0.767,0.308,26.0,48.0,6.0
14974,0.4579999999999999,0.735,0.111,18.0,40.0,17.0
14975,0.39,0.8640000000000001,0.3,12.0,40.0,16.0
14976,0.471,0.552,0.231,22.0,37.0,19.0
14977,0.446,0.6,0.444,16.0,49.0,12.0
14978,0.37,0.8109999999999999,0.3329999999999999,17.0,43.0,26.0
14979,0.519,0.758,0.273,22.0,41.0,16.0
14980,0.469,0.8240000000000001,0.444,21.0,48.0,18.0
14981,0.449,0.813,0.355,23.0,40.0,9.0
14982,0.4320000000000001,0.8420000000000001,0.36,22.0,40.0,23.0
14983,0.386,0.767,0.174,24.0,56.0,18.0
14984,0.493,0.6759999999999999,0.364,20.0,39.0,12.0
14985,0.407,0.732,0.375,26.0,50.0,22.0
14986,0.451,0.583,0.3,21.0,27.0,23.0
14987,0.3329999999999999,0.8640000000000001,0.235,11.0,42.0,16.0
14988,0.348,0.72,0.2,13.0,51.0,18.0
14989,0.4270000000000001,0.828,0.4,12.0,44.0,15.0
14990,0.462,0.68,0.143,26.0,38.0,22.0
14991,0.4679999999999999,0.69,0.154,22.0,33.0,11.0
14992,0.429,0.545,0.091,17.0,46.0,15.0
14993,0.4529999999999999,0.659,0.294,29.0,55.0,16.0
14994,0.421,0.778,0.455,22.0,56.0,13.0
14995,0.4320000000000001,0.639,0.455,19.0,36.0,16.0
14996,0.5479999999999999,0.8,0.2,13.0,40.0,13.0
14997,0.3939999999999999,0.7,0.2,21.0,38.0,15.0
14998,0.494,0.7190000000000001,0.5379999999999999,22.0,49.0,21.0
14999,0.519,0.765,0.433,29.0,29.0,21.0
15000,0.506,0.838,0.1669999999999999,28.0,38.0,27.0
15001,0.308,0.452,0.3329999999999999,21.0,44.0,13.0
15002,0.416,0.765,0.4,17.0,43.0,24.0
15003,0.408,0.765,0.3329999999999999,22.0,36.0,17.0
15004,0.382,0.68,0.364,13.0,37.0,15.0
15005,0.4029999999999999,0.833,0.211,17.0,40.0,12.0
15006,0.473,0.8059999999999999,0.433,24.0,49.0,16.0
15007,0.456,0.6890000000000001,0.125,33.0,56.0,12.0
15008,0.384,0.75,0.3939999999999999,15.0,44.0,11.0
15009,0.509,0.7,0.385,18.0,33.0,15.0
15010,0.377,0.402,0.321,24.0,51.0,14.0
15011,0.532,0.7240000000000001,0.182,20.0,44.0,13.0
15012,0.4379999999999999,0.727,0.5329999999999999,22.0,38.0,19.0
15013,0.5,0.903,0.0,15.0,47.0,12.0
15014,0.395,0.8,0.455,24.0,38.0,14.0
15015,0.4029999999999999,0.742,0.2,14.0,35.0,10.0
15016,0.466,0.6920000000000001,0.556,26.0,38.0,22.0
15017,0.444,0.742,0.3329999999999999,20.0,49.0,21.0
15018,0.431,0.75,0.3329999999999999,14.0,30.0,19.0
15019,0.596,0.838,0.25,20.0,34.0,32.0
15020,0.28,0.44,0.181,16.0,37.0,23.0
15021,0.45,0.733,0.278,12.0,40.0,17.0
15022,0.44,0.64,0.286,19.0,44.0,23.0
15023,0.4589999999999999,0.758,0.308,26.0,41.0,23.0
15024,0.519,0.731,0.3329999999999999,22.0,29.0,15.0
15025,0.423,0.633,0.278,20.0,30.0,20.0
15026,0.5429999999999999,0.667,0.417,23.0,48.0,19.0
15027,0.4270000000000001,0.6920000000000001,0.3329999999999999,19.0,32.0,27.0
15028,0.474,0.654,0.467,21.0,39.0,24.0
15029,0.481,0.722,0.4,23.0,45.0,23.0
15030,0.5,0.7929999999999999,0.412,18.0,42.0,20.0
15031,0.47,0.743,0.353,22.0,34.0,9.0
15032,0.479,0.75,0.4,28.0,41.0,17.0
15033,0.407,0.75,0.217,22.0,48.0,18.0
15034,0.311,0.418,0.153,12.0,35.0,14.0
15035,0.354,0.6,0.3329999999999999,19.0,49.0,18.0
15036,0.2789999999999999,0.4539999999999999,0.148,21.0,37.0,18.0
15037,0.3929999999999999,0.826,0.357,19.0,50.0,15.0
15038,0.355,0.7859999999999999,0.143,5.0,51.0,17.0
15039,0.435,0.794,0.3329999999999999,14.0,40.0,31.0
15040,0.4429999999999999,0.765,0.25,21.0,46.0,21.0
15041,0.366,0.721,0.105,13.0,39.0,19.0
15042,0.4529999999999999,0.541,0.357,26.0,50.0,11.0
15043,0.435,0.625,0.385,11.0,38.0,18.0
15044,0.355,0.833,0.188,18.0,41.0,18.0
15045,0.544,0.727,0.4,21.0,36.0,21.0
15046,0.429,0.8,0.25,17.0,40.0,16.0
15047,0.48,0.667,0.375,23.0,39.0,17.0
15048,0.386,0.7440000000000001,0.154,17.0,45.0,23.0
15049,0.4429999999999999,0.742,0.188,18.0,40.0,25.0
15050,0.488,0.727,0.4,26.0,38.0,16.0
15051,0.621,0.9,0.5,18.0,24.0,20.0
15052,0.412,0.6509999999999999,0.417,24.0,41.0,25.0
15053,0.402,0.7929999999999999,0.412,21.0,46.0,16.0
15054,0.33,0.4379999999999999,0.3879999999999999,23.0,45.0,14.0
15055,0.477,0.8,0.25,23.0,50.0,25.0
15056,0.3379999999999999,0.64,0.143,12.0,38.0,16.0
15057,0.405,0.614,0.3329999999999999,11.0,33.0,20.0
15058,0.418,0.889,0.267,14.0,37.0,22.0
15059,0.389,0.892,0.182,10.0,42.0,22.0
15060,0.3329999999999999,0.444,0.294,21.0,40.0,11.0
15061,0.4629999999999999,0.741,0.353,22.0,45.0,27.0
15062,0.392,0.828,0.235,21.0,38.0,17.0
15063,0.318,0.469,0.275,21.0,35.0,12.0
15064,0.494,0.5710000000000001,0.579,22.0,30.0,21.0
15065,0.479,0.9,0.417,13.0,39.0,17.0
15066,0.447,0.75,0.294,19.0,34.0,18.0
15067,0.435,0.69,0.379,23.0,42.0,17.0
15068,0.42,0.813,0.316,19.0,48.0,17.0
15069,0.373,0.517,0.3329999999999999,13.0,45.0,18.0
15070,0.4579999999999999,0.789,0.1669999999999999,11.0,50.0,22.0
15071,0.287,0.4529999999999999,0.266,16.0,42.0,25.0
15072,0.457,0.778,0.37,28.0,39.0,24.0
15073,0.39,0.8540000000000001,0.222,8.0,46.0,19.0
15074,0.37,0.7929999999999999,0.154,20.0,44.0,16.0
15075,0.569,0.7240000000000001,0.0,22.0,37.0,16.0
15076,0.5539999999999999,0.7859999999999999,0.429,21.0,37.0,13.0
15077,0.487,0.774,0.455,27.0,43.0,13.0
15078,0.318,0.442,0.214,22.0,44.0,29.0
15079,0.304,0.4579999999999999,0.2,25.0,43.0,19.0
15080,0.425,0.536,0.286,22.0,43.0,18.0
15081,0.407,0.784,0.176,17.0,50.0,19.0
15082,0.4379999999999999,0.8059999999999999,0.308,16.0,47.0,28.0
15083,0.4679999999999999,0.583,0.313,20.0,36.0,13.0
15084,0.412,0.737,0.5,16.0,43.0,19.0
15085,0.434,0.95,0.467,22.0,42.0,17.0
15086,0.469,0.7879999999999999,0.357,25.0,49.0,20.0
15087,0.312,0.735,0.278,16.0,47.0,24.0
15088,0.452,0.7,0.4379999999999999,21.0,38.0,22.0
15089,0.48,0.722,0.5,22.0,44.0,18.0
15090,0.3939999999999999,0.66,0.4,20.0,42.0,21.0
15091,0.529,0.7190000000000001,0.5,24.0,40.0,18.0
15092,0.481,0.677,0.364,20.0,33.0,14.0
15093,0.42,0.88,0.25,14.0,33.0,23.0
15094,0.47,0.6579999999999999,0.4,22.0,43.0,14.0
15095,0.342,0.461,0.076,15.0,36.0,22.0
15096,0.4579999999999999,0.8,0.455,22.0,42.0,28.0
15097,0.375,0.6920000000000001,0.118,15.0,42.0,18.0
15098,0.5,0.688,0.471,24.0,44.0,19.0
15099,0.36,0.821,0.375,18.0,40.0,27.0
15100,0.439,0.774,0.4,16.0,38.0,20.0
15101,0.457,0.667,0.357,13.0,39.0,13.0
15102,0.486,0.708,0.375,17.0,43.0,19.0
15103,0.422,0.857,0.353,25.0,44.0,21.0
15104,0.481,0.588,0.214,19.0,48.0,28.0
15105,0.408,0.708,0.133,19.0,48.0,17.0
15106,0.391,0.607,0.308,16.0,46.0,22.0
15107,0.4370000000000001,0.588,0.25,19.0,45.0,21.0
15108,0.412,0.385,0.364,22.0,52.0,20.0
15109,0.38,0.853,0.417,18.0,35.0,24.0
15110,0.449,0.622,0.111,18.0,56.0,19.0
15111,0.457,0.84,0.263,13.0,42.0,11.0
15112,0.316,0.778,0.136,10.0,36.0,18.0
15113,0.48,0.6920000000000001,0.375,15.0,34.0,20.0
15114,0.414,0.625,0.412,16.0,32.0,13.0
15115,0.436,0.368,0.25,20.0,45.0,15.0
15116,0.474,0.8059999999999999,0.15,10.0,39.0,16.0
15117,0.3329999999999999,0.75,0.286,15.0,39.0,6.0
15118,0.456,0.95,0.417,21.0,35.0,10.0
15119,0.442,0.3,0.211,21.0,40.0,9.0
15120,0.418,0.727,0.308,11.0,41.0,7.0
15121,0.39,0.545,0.375,14.0,36.0,10.0
15122,0.411,0.765,0.267,16.0,48.0,12.0
15123,0.422,0.667,0.4379999999999999,11.0,27.0,14.0
15124,0.449,0.727,0.435,23.0,39.0,9.0
15125,0.425,0.87,0.273,16.0,40.0,16.0
15126,0.5529999999999999,0.759,0.3329999999999999,24.0,38.0,15.0
15127,0.563,0.667,0.357,13.0,43.0,6.0
15128,0.519,0.903,0.412,15.0,41.0,10.0
15129,0.526,0.962,0.0,11.0,32.0,12.0
15130,0.308,0.741,0.083,9.0,36.0,9.0
15131,0.456,0.5710000000000001,0.429,17.0,35.0,10.0
15132,0.433,0.853,0.4,11.0,39.0,16.0
15133,0.4370000000000001,0.7390000000000001,0.419,26.0,28.0,10.0
15134,0.3829999999999999,0.731,0.385,15.0,44.0,17.0
15135,0.506,0.8420000000000001,0.25,12.0,38.0,12.0
15136,0.541,0.6920000000000001,0.368,21.0,34.0,14.0
15137,0.408,0.7809999999999999,0.45,14.0,57.0,12.0
15138,0.3329999999999999,0.7829999999999999,0.267,12.0,36.0,14.0
15139,0.532,0.813,0.5710000000000001,16.0,37.0,14.0
15140,0.529,0.645,0.421,19.0,39.0,10.0
15141,0.455,0.773,0.278,30.0,37.0,5.0
15142,0.476,0.688,0.3,12.0,36.0,9.0
15143,0.3939999999999999,0.875,0.389,21.0,37.0,16.0
15144,0.4479999999999999,0.85,0.391,19.0,42.0,13.0
15145,0.3720000000000001,0.885,0.259,25.0,46.0,12.0
15146,0.4,0.8,0.313,15.0,30.0,13.0
15147,0.544,0.8,0.444,15.0,57.0,10.0
15148,0.4429999999999999,0.682,0.429,18.0,51.0,8.0
15149,0.462,0.8140000000000001,0.462,12.0,39.0,14.0
15150,0.486,0.767,0.409,20.0,42.0,18.0
15151,0.593,0.7929999999999999,0.3329999999999999,20.0,39.0,11.0
15152,0.416,0.679,0.286,8.0,47.0,12.0
15153,0.415,0.833,0.3,14.0,37.0,10.0
15154,0.352,0.947,0.296,10.0,41.0,10.0
15155,0.506,0.8079999999999999,0.368,24.0,44.0,15.0
15156,0.506,0.75,0.474,20.0,38.0,11.0
15157,0.465,0.87,0.455,24.0,44.0,12.0
15158,0.494,0.765,0.44,21.0,51.0,14.0
15159,0.568,0.862,0.45,26.0,31.0,13.0
15160,0.439,0.87,0.1,18.0,29.0,14.0
15161,0.524,0.7929999999999999,0.45,23.0,34.0,11.0
15162,0.42,0.647,0.28,19.0,37.0,11.0
15163,0.347,0.8,0.25,10.0,50.0,12.0
15164,0.442,0.8,0.455,17.0,30.0,14.0
15165,0.514,0.75,0.3329999999999999,16.0,37.0,8.0
15166,0.494,1.0,0.583,21.0,45.0,14.0
15167,0.473,0.7559999999999999,0.471,22.0,33.0,6.0
15168,0.37,0.733,0.3329999999999999,20.0,41.0,17.0
15169,0.416,0.8,0.346,23.0,41.0,19.0
15170,0.4379999999999999,0.867,0.35,25.0,41.0,11.0
15171,0.5,0.76,0.409,15.0,39.0,11.0
15172,0.451,0.63,0.231,13.0,31.0,14.0
15173,0.487,0.76,0.308,21.0,32.0,22.0
15174,0.412,0.8640000000000001,0.25,17.0,50.0,11.0
15175,0.486,0.6759999999999999,0.3929999999999999,22.0,30.0,11.0
15176,0.487,0.875,0.556,26.0,39.0,18.0
15177,0.412,0.815,0.357,14.0,38.0,17.0
15178,0.461,0.7390000000000001,0.3,18.0,39.0,15.0
15179,0.436,0.8240000000000001,0.435,25.0,34.0,14.0
15180,0.387,0.833,0.4379999999999999,17.0,30.0,14.0
15181,0.417,0.636,0.409,16.0,41.0,19.0
15182,0.4029999999999999,0.774,0.357,14.0,38.0,24.0
15183,0.435,0.75,0.5,16.0,42.0,9.0
15184,0.4589999999999999,0.6920000000000001,0.357,15.0,34.0,20.0
15185,0.507,0.737,0.563,20.0,39.0,14.0
15186,0.397,0.655,0.4,13.0,40.0,11.0
15187,0.354,0.706,0.28,18.0,37.0,13.0
15188,0.483,0.8420000000000001,0.3,15.0,47.0,11.0
15189,0.532,0.6920000000000001,0.5710000000000001,20.0,36.0,14.0
15190,0.342,0.757,0.294,17.0,49.0,11.0
15191,0.469,0.833,0.417,19.0,40.0,17.0
15192,0.422,0.778,0.238,13.0,47.0,9.0
15193,0.356,0.8,0.308,14.0,42.0,11.0
15194,0.532,0.7240000000000001,0.429,16.0,29.0,19.0
15195,0.408,0.6940000000000001,0.136,15.0,36.0,10.0
15196,0.3929999999999999,0.85,0.357,14.0,32.0,12.0
15197,0.455,0.765,0.5,20.0,40.0,17.0
15198,0.385,0.727,0.1669999999999999,16.0,42.0,15.0
15199,0.446,0.727,0.6,28.0,55.0,19.0
15200,0.324,0.73,0.385,12.0,42.0,13.0
15201,0.525,0.727,0.429,18.0,32.0,15.0
15202,0.532,0.75,0.2,24.0,37.0,18.0
15203,0.425,0.7809999999999999,0.316,19.0,34.0,21.0
15204,0.364,0.727,0.375,8.0,37.0,17.0
15205,0.407,0.727,0.24,18.0,44.0,14.0
15206,0.385,0.7390000000000001,0.462,21.0,35.0,14.0
15207,0.472,0.789,0.2,13.0,46.0,14.0
15208,0.351,0.8859999999999999,0.429,15.0,40.0,9.0
15209,0.4,0.727,0.286,16.0,45.0,14.0
15210,0.4629999999999999,0.625,0.4639999999999999,32.0,54.0,15.0
15211,0.476,0.688,0.4,23.0,39.0,10.0
15212,0.4429999999999999,0.706,0.32,25.0,45.0,16.0
15213,0.42,0.833,0.278,25.0,34.0,14.0
15214,0.479,0.926,0.296,21.0,36.0,9.0
15215,0.5,0.7140000000000001,0.316,25.0,41.0,11.0
15216,0.5,0.8420000000000001,0.5379999999999999,17.0,38.0,12.0
15217,0.513,0.65,0.455,25.0,39.0,17.0
15218,0.337,0.882,0.231,12.0,44.0,11.0
15219,0.5660000000000001,0.828,0.455,31.0,39.0,10.0
15220,0.475,0.778,0.313,27.0,41.0,20.0
15221,0.4379999999999999,0.7929999999999999,0.375,24.0,29.0,15.0
15222,0.481,0.75,0.615,22.0,36.0,13.0
15223,0.417,0.581,0.3329999999999999,21.0,48.0,14.0
15224,0.434,0.722,0.273,22.0,32.0,13.0
15225,0.413,0.72,0.286,19.0,38.0,14.0
15226,0.446,0.636,0.273,18.0,28.0,17.0
15227,0.506,0.7190000000000001,0.444,24.0,45.0,15.0
15228,0.368,0.667,0.28,19.0,44.0,10.0
15229,0.513,0.667,0.36,25.0,46.0,17.0
15230,0.4589999999999999,0.733,0.25,12.0,46.0,11.0
15231,0.513,0.5,0.417,21.0,41.0,15.0
15232,0.474,0.727,0.5,23.0,39.0,16.0
15233,0.508,0.703,0.3329999999999999,20.0,33.0,20.0
15234,0.541,0.711,0.4379999999999999,29.0,36.0,12.0
15235,0.4379999999999999,0.619,0.4,17.0,34.0,8.0
15236,0.419,0.6,0.182,21.0,50.0,12.0
15237,0.488,0.8,0.3329999999999999,28.0,46.0,12.0
15238,0.47,0.8,0.2,19.0,33.0,10.0
15239,0.57,0.75,0.3329999999999999,25.0,40.0,17.0
15240,0.5,0.6,0.35,20.0,37.0,10.0
15241,0.37,0.6970000000000001,0.1669999999999999,12.0,50.0,14.0
15242,0.514,0.667,0.5379999999999999,24.0,34.0,14.0
15243,0.4479999999999999,0.643,0.263,16.0,44.0,11.0
15244,0.513,0.762,0.3329999999999999,33.0,35.0,11.0
15245,0.5379999999999999,0.75,0.444,21.0,36.0,15.0
15246,0.392,0.6920000000000001,0.15,22.0,44.0,15.0
15247,0.5,0.722,0.375,23.0,42.0,16.0
15248,0.41,0.621,0.188,12.0,36.0,19.0
15249,0.434,0.462,0.417,17.0,41.0,11.0
15250,0.4679999999999999,0.903,0.357,17.0,37.0,9.0
15251,0.421,0.813,0.36,24.0,53.0,20.0
15252,0.474,0.889,0.385,20.0,45.0,11.0
15253,0.444,0.636,0.474,21.0,33.0,15.0
15254,0.494,0.737,0.5,15.0,39.0,16.0
15255,0.442,0.774,0.25,13.0,50.0,12.0
15256,0.418,0.765,0.4379999999999999,14.0,46.0,15.0
15257,0.474,0.609,0.5329999999999999,18.0,41.0,18.0
15258,0.5920000000000001,0.7140000000000001,0.5379999999999999,23.0,25.0,14.0
15259,0.5,0.852,0.417,21.0,45.0,5.0
15260,0.408,0.789,0.471,16.0,38.0,13.0
