,result
14862,-18.0
14863,-4.0
14864,12.0
14865,-3.0
14866,-2.0
14867,5.0
14868,8.0
14869,3.0
14870,6.0
14871,12.0
14872,-9.0
14873,28.0
14874,-24.0
14875,16.0
14876,9.0
14877,-12.0
14878,17.0
14879,12.0
14880,7.0
14881,-9.0
14882,12.0
14883,1.0
14884,9.0
14885,13.0
14886,26.0
14887,13.0
14888,20.0
14889,-1.0
14890,-3.0
14891,4.0
14892,-6.0
14893,-2.0
14894,-7.0
14895,9.0
14896,12.0
14897,-8.0
14898,12.0
14899,22.0
14900,11.0
14901,-3.0
14902,-6.0
14903,-6.0
14904,16.0
14905,-12.0
14906,-7.0
14907,-22.0
14908,15.0
14909,-7.0
14910,10.0
14911,-1.0
14912,1.0
14913,8.0
14914,-11.0
14915,9.0
14916,-2.0
14917,9.0
14918,32.0
14919,1.0
14920,-9.0
14921,-7.0
14922,5.0
14923,-14.0
14924,10.0
14925,-7.0
14926,-7.0
14927,9.0
14928,-14.0
14929,19.0
14930,-7.0
14931,5.0
14932,2.0
14933,26.0
14934,1.0
14935,2.0
14936,7.0
14937,-4.0
14938,5.0
14939,-2.0
14940,11.0
14941,18.0
14942,13.0
14943,11.0
14944,-9.0
14945,3.0
14946,-6.0
14947,4.0
14948,7.0
14949,13.0
14950,-12.0
14951,-3.0
14952,25.0
14953,12.0
14954,2.0
14955,3.0
14956,-9.0
14957,9.0
14958,13.0
14959,6.0
14960,16.0
14961,7.0
14962,4.0
14963,-14.0
14964,9.0
14965,13.0
14966,31.0
14967,24.0
14968,2.0
14969,6.0
14970,17.0
14971,-2.0
14972,-9.0
14973,-13.0
14974,10.0
14975,6.0
14976,13.0
14977,-7.0
14978,-1.0
14979,-3.0
14980,-4.0
14981,6.0
14982,13.0
14983,1.0
14984,-6.0
14985,-7.0
14986,15.0
14987,13.0
14988,9.0
14989,8.0
14990,-8.0
14991,3.0
14992,-4.0
14993,-12.0
14994,-1.0
14995,10.0
14996,-4.0
14997,10.0
14998,-42.0
14999,8.0
15000,17.0
15001,-25.0
15002,11.0
15003,11.0
15004,21.0
15005,6.0
15006,-26.0
15007,-2.0
15008,4.0
15009,26.0
15010,-18.0
15011,4.0
15012,22.0
15013,-10.0
15014,-4.0
15015,-2.0
15016,4.0
15017,-25.0
15018,15.0
15019,8.0
15020,12.0
15021,-10.0
15022,7.0
15023,2.0
15024,11.0
15025,3.0
15026,-20.0
15027,-3.0
15028,12.0
15029,-5.0
15030,-6.0
15031,4.0
15032,-19.0
15033,1.0
15034,24.0
15035,21.0
15036,3.0
15037,-2.0
15038,23.0
15039,24.0
15040,-7.0
15041,10.0
15042,11.0
15043,3.0
15044,4.0
15045,-10.0
15046,10.0
15047,1.0
15048,-2.0
15049,16.0
15050,7.0
15051,-8.0
15052,9.0
15053,13.0
15054,-21.0
15055,-32.0
15056,17.0
15057,14.0
15058,17.0
15059,-1.0
15060,9.0
15061,12.0
15062,4.0
15063,-22.0
15064,14.0
15065,-4.0
15066,8.0
15067,4.0
15068,-16.0
15069,-3.0
15070,-11.0
15071,-5.0
15072,-4.0
15073,-16.0
15074,5.0
15075,-9.0
15076,-9.0
15077,9.0
15078,5.0
15079,-8.0
15080,10.0
15081,-2.0
15082,-13.0
15083,-4.0
15084,12.0
15085,-5.0
15086,-6.0
15087,13.0
15088,-4.0
15089,-9.0
15090,14.0
15091,-15.0
15092,-5.0
15093,14.0
15094,-21.0
15095,3.0
15096,6.0
15097,14.0
15098,-17.0
15099,5.0
15100,1.0
15101,-10.0
15102,-19.0
15103,3.0
15104,-16.0
15105,3.0
15106,-6.0
15107,-20.0
15108,15.0
15109,-5.0
15110,-3.0
15111,1.0
15112,24.0
15113,2.0
15114,14.0
15115,10.0
15116,-9.0
15117,17.0
15118,16.0
15119,13.0
15120,20.0
15121,11.0
15122,-7.0
15123,15.0
15124,7.0
15125,4.0
15126,-3.0
15127,-5.0
15128,-8.0
15129,20.0
15130,18.0
15131,-2.0
15132,-5.0
15133,12.0
15134,-2.0
15135,1.0
15136,1.0
15137,7.0
15138,2.0
15139,5.0
15140,-10.0
15141,7.0
15142,1.0
15143,9.0
15144,-11.0
15145,-3.0
15146,22.0
15147,-25.0
15148,6.0
15149,-22.0
15150,-12.0
15151,7.0
15152,2.0
15153,27.0
15154,31.0
15155,-1.0
15156,-22.0
15157,-6.0
15158,-17.0
15159,-8.0
15160,29.0
15161,1.0
15162,6.0
15163,14.0
15164,11.0
15165,17.0
15166,-26.0
15167,-10.0
15168,18.0
15169,6.0
15170,1.0
15171,10.0
15172,18.0
15173,-9.0
15174,-5.0
15175,20.0
15176,-14.0
15177,-1.0
15178,1.0
15179,7.0
15180,12.0
15181,19.0
15182,7.0
15183,11.0
15184,15.0
15185,-6.0
15186,-5.0
15187,15.0
15188,9.0
15189,7.0
15190,11.0
15191,-2.0
15192,5.0
15193,18.0
15194,10.0
15195,11.0
15196,34.0
15197,5.0
15198,2.0
15199,-10.0
15200,7.0
15201,10.0
15202,-7.0
15203,1.0
15204,6.0
15205,-16.0
15206,-2.0
15207,-14.0
15208,21.0
15209,3.0
15210,-10.0
15211,20.0
15212,11.0
15213,3.0
15214,13.0
15215,3.0
15216,6.0
15217,6.0
15218,37.0
15219,-25.0
15220,-4.0
15221,-5.0
15222,-7.0
15223,20.0
15224,33.0
15225,-3.0
15226,14.0
15227,-24.0
15228,20.0
15229,-13.0
15230,12.0
15231,6.0
15232,2.0
15233,16.0
15234,-16.0
15235,17.0
15236,1.0
15237,-18.0
15238,5.0
15239,-6.0
15240,-12.0
15241,-5.0
15242,11.0
15243,2.0
15244,5.0
15245,-6.0
15246,-5.0
15247,-17.0
15248,19.0
15249,12.0
15250,-1.0
15251,8.0
15252,-4.0
15253,4.0
15254,-12.0
15255,13.0
15256,-6.0
15257,7.0
15258,5.0
15259,-20.0
15260,-8.0
15261,23.0
15262,3.0
15263,5.0
15264,-3.0
15265,21.0
15266,4.0
15267,12.0
15268,16.0
15269,9.0
15270,3.0
15271,9.0
15272,-13.0
15273,11.0
15274,8.0
15275,17.0
15276,19.0
15277,-2.0
15278,2.0
15279,-12.0
15280,-2.0
15281,25.0
15282,-6.0
15283,-12.0
15284,1.0
15285,-15.0
15286,-9.0
15287,2.0
15288,9.0
15289,2.0
15290,17.0
15291,24.0
15292,-6.0
15293,-13.0
15294,-14.0
15295,3.0
15296,17.0
15297,-8.0
15298,2.0
15299,13.0
15300,10.0
15301,6.0
15302,-10.0
15303,2.0
15304,-6.0
15305,-13.0
15306,11.0
15307,-3.0
15308,-7.0
15309,11.0
15310,-13.0
15311,2.0
15312,-17.0
15313,-7.0
15314,2.0
15315,3.0
15316,8.0
15317,2.0
15318,5.0
15319,-10.0
15320,1.0
15321,-14.0
15322,2.0
15323,-4.0
15324,15.0
15325,33.0
15326,2.0
15327,5.0
15328,26.0
15329,8.0
15330,25.0
15331,6.0
15332,26.0
15333,-9.0
15334,17.0
15335,2.0
15336,19.0
15337,7.0
15338,24.0
15339,16.0
15340,11.0
15341,12.0
15342,-4.0
15343,-7.0
15344,10.0
15345,39.0
15346,7.0
15347,6.0
15348,7.0
15349,7.0
15350,-13.0
15351,-5.0
15352,-3.0
15353,7.0
15354,-3.0
15355,-6.0
15356,-14.0
15357,9.0
15358,5.0
15359,2.0
15360,12.0
15361,15.0
15362,-13.0
15363,-10.0
15364,-11.0
15365,-10.0
15366,-4.0
15367,1.0
15368,13.0
15369,12.0
15370,-25.0
15371,12.0
15372,28.0
15373,-11.0
15374,-16.0
15375,-1.0
15376,8.0
15377,7.0
15378,22.0
15379,-1.0
15380,-4.0
15381,-13.0
15382,-11.0
15383,38.0
15384,5.0
15385,24.0
15386,-18.0
15387,4.0
15388,13.0
15389,4.0
15390,9.0
15391,-4.0
15392,-2.0
15393,7.0
15394,7.0
15395,-5.0
15396,-7.0
15397,-14.0
15398,11.0
15399,15.0
15400,-15.0
15401,-2.0
15402,11.0
15403,20.0
15404,-16.0
15405,-3.0
15406,-16.0
15407,21.0
15408,12.0
15409,14.0
15410,13.0
15411,-19.0
15412,5.0
15413,4.0
15414,10.0
15415,-1.0
15416,-1.0
15417,-12.0
15418,17.0
15419,10.0
15420,2.0
15421,9.0
15422,24.0
15423,14.0
15424,9.0
15425,9.0
15426,12.0
15427,7.0
15428,12.0
15429,-12.0
15430,-5.0
15431,6.0
15432,30.0
15433,16.0
15434,4.0
15435,11.0
15436,9.0
15437,8.0
15438,-8.0
15439,7.0
15440,-8.0
15441,-7.0
15442,9.0
15443,11.0
15444,1.0
15445,1.0
15446,-15.0
15447,9.0
15448,6.0
15449,6.0
15450,-11.0
15451,-1.0
15452,-5.0
15453,-15.0
15454,4.0
15455,-15.0
15456,3.0
15457,1.0
15458,-10.0
15459,-10.0
15460,7.0
15461,5.0
15462,2.0
15463,15.0
15464,14.0
15465,6.0
15466,10.0
15467,3.0
15468,4.0
15469,8.0
15470,8.0
15471,4.0
15472,31.0
15473,-7.0
15474,6.0
15475,-2.0
15476,13.0
15477,16.0
15478,-14.0
15479,3.0
15480,15.0
15481,-5.0
15482,-9.0
15483,-14.0
15484,38.0
15485,17.0
15486,29.0
15487,4.0
15488,16.0
15489,14.0
15490,-12.0
15491,1.0
15492,-13.0
15493,8.0
15494,6.0
15495,7.0
15496,-7.0
15497,-3.0
15498,5.0
15499,4.0
15500,16.0
15501,-11.0
15502,5.0
15503,10.0
15504,18.0
15505,-5.0
15506,11.0
15507,7.0
15508,-8.0
15509,-3.0
15510,8.0
15511,-2.0
15512,-11.0
15513,29.0
15514,-6.0
15515,-5.0
15516,-11.0
15517,-8.0
15518,12.0
15519,11.0
15520,-4.0
15521,-17.0
15522,-24.0
15523,-1.0
15524,3.0
15525,3.0
15526,6.0
15527,5.0
15528,-7.0
15529,-6.0
15530,4.0
15531,3.0
15532,-25.0
15533,-15.0
15534,-1.0
15535,7.0
15536,7.0
15537,-6.0
15538,8.0
15539,6.0
15540,13.0
15541,-13.0
15542,-25.0
15543,-1.0
15544,14.0
15545,5.0
15546,-7.0
15547,-1.0
15548,10.0
15549,-8.0
15550,13.0
15551,6.0
15552,19.0
15553,18.0
15554,-16.0
15555,32.0
15556,5.0
15557,2.0
15558,-5.0
15559,20.0
15560,16.0
15561,11.0
15562,-9.0
15563,6.0
15564,1.0
15565,-7.0
15566,11.0
15567,14.0
15568,5.0
15569,2.0
15570,-12.0
15571,-2.0
15572,-1.0
15573,9.0
15574,10.0
15575,-6.0
15576,-7.0
15577,-7.0
15578,2.0
15579,-2.0
15580,-5.0
15581,11.0
15582,-15.0
15583,13.0
15584,6.0
15585,22.0
15586,4.0
15587,11.0
15588,10.0
15589,15.0
15590,2.0
15591,-12.0
15592,7.0
15593,10.0
15594,-17.0
15595,12.0
15596,28.0
15597,-21.0
15598,24.0
15599,8.0
15600,-9.0
15601,6.0
15602,12.0
15603,-5.0
15604,-10.0
15605,-1.0
15606,-13.0
15607,2.0
15608,21.0
15609,-10.0
15610,6.0
15611,9.0
15612,17.0
15613,-5.0
15614,15.0
15615,13.0
15616,-5.0
15617,-8.0
15618,-4.0
15619,-3.0
15620,-1.0
15621,-8.0
15622,-5.0
15623,3.0
15624,-6.0
15625,19.0
15626,5.0
15627,10.0
15628,21.0
15629,-4.0
15630,-6.0
15631,9.0
15632,-5.0
15633,3.0
15634,-20.0
15635,4.0
15636,6.0
15637,9.0
15638,22.0
15639,2.0
15640,12.0
15641,13.0
15642,10.0
15643,-4.0
15644,6.0
15645,25.0
15646,16.0
15647,-20.0
15648,25.0
15649,17.0
15650,33.0
15651,34.0
15652,3.0
15653,-10.0
15654,11.0
15655,-4.0
15656,2.0
15657,-1.0
15658,6.0
15659,16.0
15660,10.0
15661,6.0
15662,-15.0
15663,-4.0
15664,7.0
15665,14.0
15666,14.0
15667,15.0
15668,-4.0
15669,-31.0
15670,14.0
15671,-8.0
15672,1.0
15673,-4.0
15674,28.0
15675,6.0
15676,-2.0
15677,10.0
15678,-4.0
15679,2.0
15680,33.0
15681,8.0
15682,15.0
15683,7.0
15684,25.0
15685,-8.0
15686,-6.0
15687,-8.0
15688,-6.0
15689,6.0
15690,14.0
15691,-1.0
15692,12.0
15693,-11.0
15694,32.0
15695,-10.0
15696,-15.0
15697,12.0
15698,11.0
15699,-14.0
15700,8.0
15701,9.0
15702,4.0
15703,8.0
15704,36.0
15705,18.0
15706,10.0
15707,-7.0
15708,5.0
15709,32.0
15710,13.0
15711,8.0
15712,5.0
15713,7.0
15714,-6.0
15715,-11.0
15716,6.0
15717,-3.0
15718,1.0
15719,-3.0
15720,15.0
15721,8.0
15722,8.0
15723,-6.0
15724,12.0
15725,3.0
15726,8.0
15727,13.0
15728,16.0
15729,2.0
15730,-2.0
15731,-4.0
15732,-2.0
15733,18.0
15734,16.0
15735,13.0
15736,13.0
15737,9.0
15738,-5.0
15739,8.0
15740,10.0
15741,19.0
15742,1.0
15743,17.0
15744,32.0
15745,23.0
15746,14.0
15747,2.0
15748,-17.0
15749,10.0
15750,-7.0
15751,10.0
15752,4.0
15753,28.0
15754,-3.0
15755,4.0
15756,5.0
15757,-12.0
15758,6.0
15759,26.0
15760,-8.0
15761,-10.0
15762,16.0
15763,-1.0
15764,5.0
15765,2.0
15766,13.0
15767,-4.0
15768,-24.0
15769,5.0
15770,7.0
15771,-33.0
15772,4.0
15773,7.0
15774,-9.0
15775,19.0
15776,-12.0
15777,4.0
15778,9.0
15779,1.0
15780,25.0
15781,-5.0
15782,7.0
15783,4.0
15784,-6.0
15785,-8.0
15786,9.0
15787,1.0
15788,10.0
15789,15.0
15790,-9.0
15791,12.0
15792,14.0
15793,14.0
15794,9.0
15795,33.0
15796,15.0
15797,-4.0
15798,-4.0
15799,10.0
15800,3.0
15801,-6.0
15802,6.0
15803,11.0
15804,21.0
15805,-4.0
15806,-18.0
15807,5.0
15808,1.0
15809,-4.0
15810,-9.0
15811,-7.0
15812,-9.0
15813,-16.0
15814,-2.0
15815,-4.0
15816,4.0
15817,-16.0
15818,24.0
15819,20.0
15820,-19.0
15821,-3.0
15822,13.0
15823,-9.0
15824,6.0
15825,9.0
15826,30.0
15827,12.0
15828,-24.0
15829,28.0
15830,10.0
15831,13.0
15832,-17.0
15833,6.0
15834,11.0
15835,-3.0
15836,2.0
15837,-4.0
15838,-2.0
15839,-11.0
15840,13.0
15841,20.0
15842,-3.0
15843,-6.0
15844,18.0
15845,5.0
15846,-11.0
15847,20.0
15848,-12.0
15849,10.0
15850,-18.0
15851,3.0
15852,11.0
15853,-16.0
15854,3.0
15855,-11.0
15856,-7.0
15857,5.0
15858,-1.0
15859,30.0
15860,13.0
15861,-20.0
15862,20.0
15863,-8.0
15864,-26.0
15865,9.0
15866,-11.0
15867,-28.0
15868,8.0
15869,6.0
15870,7.0
15871,8.0
15872,2.0
15873,-27.0
15874,3.0
15875,1.0
15876,2.0
15877,-10.0
15878,13.0
15879,29.0
15880,8.0
15881,-3.0
15882,16.0
15883,-15.0
15884,-6.0
15885,28.0
15886,11.0
15887,5.0
15888,10.0
15889,9.0
15890,-10.0
15891,19.0
15892,26.0
15893,4.0
15894,2.0
15895,-8.0
15896,23.0
15897,-2.0
15898,-7.0
15899,-6.0
15900,33.0
15901,1.0
15902,-6.0
15903,9.0
15904,26.0
15905,-6.0
15906,-9.0
15907,11.0
15908,-1.0
15909,1.0
15910,12.0
15911,14.0
15912,14.0
15913,5.0
15914,-13.0
15915,-15.0
15916,13.0
15917,1.0
15918,9.0
15919,-8.0
15920,31.0
15921,24.0
15922,2.0
15923,6.0
15924,-8.0
15925,10.0
15926,9.0
15927,-14.0
15928,5.0
15929,-4.0
15930,-8.0
15931,3.0
15932,14.0
15933,-10.0
15934,5.0
15935,2.0
15936,17.0
15937,9.0
15938,-8.0
15939,-2.0
15940,9.0
15941,6.0
15942,-1.0
15943,4.0
15944,-2.0
15945,-25.0
15946,-29.0
15947,1.0
15948,8.0
15949,16.0
15950,-4.0
15951,8.0
15952,29.0
15953,4.0
15954,5.0
15955,-3.0
15956,21.0
15957,18.0
15958,10.0
15959,20.0
15960,-5.0
15961,7.0
15962,12.0
15963,22.0
15964,6.0
15965,-14.0
15966,-2.0
15967,4.0
15968,26.0
15969,-9.0
15970,-10.0
15971,20.0
15972,3.0
15973,15.0
15974,24.0
15975,-7.0
15976,13.0
15977,-4.0
15978,31.0
15979,20.0
15980,-12.0
15981,-11.0
15982,9.0
15983,10.0
15984,14.0
15985,10.0
15986,-13.0
15987,19.0
15988,7.0
15989,17.0
15990,-1.0
15991,10.0
15992,-6.0
15993,27.0
15994,-4.0
15995,-10.0
15996,13.0
15997,-9.0
15998,-5.0
15999,-5.0
16000,6.0
16001,-4.0
16002,-19.0
16003,-15.0
16004,20.0
16005,-2.0
16006,8.0
16007,-10.0
16008,5.0
16009,-2.0
16010,4.0
16011,-3.0
16012,5.0
16013,27.0
16014,-7.0
16015,2.0
16016,13.0
16017,6.0
16018,-5.0
16019,10.0
16020,2.0
16021,13.0
16022,4.0
16023,-1.0
16024,-3.0
16025,5.0
16026,11.0
16027,7.0
16028,-8.0
16029,13.0
16030,-2.0
16031,-17.0
16032,-6.0
16033,3.0
16034,15.0
16035,11.0
16036,-8.0
16037,-14.0
16038,22.0
16039,3.0
16040,-13.0
16041,7.0
16042,5.0
16043,15.0
16044,3.0
16045,-9.0
16046,-16.0
16047,8.0
16048,-7.0
16049,12.0
16050,5.0
16051,18.0
16052,-8.0
16053,7.0
16054,5.0
16055,22.0
16056,-1.0
16057,-3.0
16058,-8.0
16059,-10.0
16060,19.0
16061,11.0
16062,-11.0
16063,22.0
16064,12.0
16065,-13.0
16066,10.0
16067,-13.0
16068,-6.0
16069,2.0
16070,25.0
16071,14.0
16072,19.0
16073,4.0
16074,-13.0
16075,28.0
16076,22.0
16077,-2.0
16078,11.0
16079,3.0
16080,-2.0
16081,10.0
16082,-27.0
16083,3.0
16084,28.0
16085,13.0
16086,7.0
16087,5.0
16088,-2.0
16089,-25.0
16090,8.0
16091,-6.0
16092,8.0
16093,4.0
16094,32.0
16095,-8.0
16096,1.0
16097,6.0
16098,9.0
16099,-10.0
16100,-7.0
16101,11.0
16102,10.0
16103,-4.0
16104,28.0
16105,-13.0
16106,6.0
16107,-12.0
16108,9.0
16109,-2.0
16110,-6.0
16111,11.0
16112,-11.0
16113,5.0
16114,14.0
16115,-8.0
16116,-15.0
16117,-17.0
16118,-15.0
16119,13.0
16120,6.0
16121,5.0
16122,-6.0
16123,8.0
16124,20.0
16125,-6.0
16126,-16.0
16127,-2.0
16128,-3.0
16129,-3.0
16130,1.0
16131,-20.0
16132,-3.0
16133,14.0
16134,-4.0
16135,3.0
16136,-8.0
16137,10.0
16138,-14.0
16139,10.0
16140,-7.0
16141,10.0
16142,11.0
16143,-12.0
16144,-8.0
16145,14.0
16146,13.0
16147,5.0
16148,9.0
16149,-19.0
16150,-9.0
16151,3.0
16152,4.0
16153,-8.0
16154,-7.0
16155,-13.0
16156,12.0
16157,-16.0
16158,4.0
16159,-3.0
16160,24.0
16161,-11.0
16162,5.0
16163,-14.0
16164,-3.0
16165,-11.0
16166,-9.0
16167,-13.0
16168,14.0
16169,12.0
16170,-10.0
16171,-8.0
16172,8.0
16173,-9.0
16174,-19.0
16175,16.0
16176,18.0
16177,9.0
16178,45.0
16179,-5.0
16180,-3.0
16181,-8.0
16182,-25.0
16183,-14.0
16184,10.0
16185,-3.0
16186,18.0
16187,5.0
16188,-8.0
16189,-5.0
16190,1.0
16191,-15.0
16192,-13.0
16193,-13.0
16194,20.0
16195,9.0
16196,9.0
16197,2.0
16198,12.0
16199,2.0
16200,-3.0
16201,-1.0
16202,-4.0
16203,8.0
16204,22.0
16205,5.0
16206,-11.0
16207,-20.0
16208,-5.0
16209,7.0
16210,7.0
16211,-2.0
16212,-4.0
16213,18.0
16214,7.0
16215,-26.0
16216,7.0
16217,-22.0
16218,7.0
16219,7.0
16220,-10.0
16221,8.0
16222,-7.0
16223,10.0
16224,24.0
16225,2.0
16226,-9.0
16227,9.0
16228,15.0
16229,6.0
16230,-24.0
16231,18.0
16232,-2.0
16233,-4.0
16234,13.0
16235,-9.0
16236,16.0
16237,-5.0
16238,-2.0
16239,-6.0
16240,26.0
16241,3.0
16242,-6.0
16243,3.0
16244,18.0
16245,-4.0
16246,-5.0
16247,-20.0
16248,-9.0
16249,2.0
16250,15.0
16251,1.0
16252,-2.0
16253,-13.0
16254,-6.0
16255,5.0
16256,8.0
16257,-7.0
16258,10.0
16259,-4.0
16260,11.0
16261,22.0
16262,12.0
16263,3.0
16264,8.0
16265,13.0
16266,21.0
16267,25.0
16268,-12.0
16269,11.0
16270,4.0
16271,9.0
16272,3.0
16273,-24.0
16274,8.0
16275,-3.0
16276,22.0
16277,-8.0
16278,9.0
16279,-6.0
16280,12.0
16281,20.0
16282,-3.0
16283,3.0
16284,11.0
16285,13.0
16286,12.0
16287,11.0
16288,16.0
16289,2.0
16290,-3.0
16291,-3.0
16292,-3.0
16293,6.0
16294,13.0
16295,37.0
16296,6.0
16297,-8.0
16298,-6.0
16299,18.0
16300,8.0
16301,7.0
16302,10.0
16303,3.0
16304,9.0
16305,8.0
16306,-8.0
16307,21.0
16308,-11.0
16309,14.0
16310,9.0
16311,11.0
16312,6.0
16313,-6.0
16314,-13.0
16315,32.0
16316,-10.0
16317,-12.0
16318,5.0
16319,3.0
16320,-3.0
16321,12.0
16322,8.0
16323,15.0
16324,10.0
16325,7.0
16326,15.0
16327,-5.0
16328,3.0
16329,24.0
16330,36.0
16331,24.0
16332,12.0
16333,-11.0
16334,18.0
16335,20.0
16336,-5.0
16337,5.0
16338,-8.0
16339,11.0
16340,-10.0
16341,15.0
16342,-1.0
16343,9.0
16344,-8.0
16345,-6.0
16346,5.0
16347,1.0
16348,15.0
16349,41.0
16350,2.0
16351,-15.0
16352,12.0
16353,-21.0
16354,-10.0
16355,19.0
16356,4.0
16357,16.0
16358,-3.0
16359,4.0
16360,-7.0
16361,-7.0
16362,15.0
16363,-5.0
16364,27.0
16365,1.0
16366,8.0
16367,-8.0
16368,5.0
16369,-5.0
16370,14.0
16371,1.0
16372,12.0
16373,16.0
16374,-6.0
16375,-7.0
16376,25.0
16377,-2.0
16378,-14.0
16379,-9.0
16380,-12.0
16381,-4.0
16382,1.0
16383,15.0
16384,-2.0
16385,-1.0
16386,20.0
16387,8.0
16388,1.0
16389,2.0
16390,33.0
16391,-2.0
16392,7.0
16393,5.0
16394,-7.0
16395,19.0
16396,-9.0
16397,1.0
16398,1.0
16399,-10.0
16400,-17.0
16401,-9.0
16402,-1.0
16403,-11.0
16404,26.0
16405,39.0
16406,15.0
16407,-6.0
16408,5.0
16409,-3.0
16410,-10.0
16411,-14.0
16412,20.0
16413,-3.0
16414,-12.0
16415,22.0
16416,14.0
16417,-19.0
16418,4.0
16419,4.0
16420,9.0
16421,11.0
16422,-8.0
16423,-2.0
16424,25.0
16425,-9.0
16426,26.0
16427,11.0
16428,-3.0
16429,-5.0
16430,-8.0
16431,-6.0
16432,2.0
16433,4.0
16434,11.0
16435,14.0
16436,6.0
16437,6.0
16438,5.0
16439,1.0
16440,6.0
16441,8.0
16442,8.0
16443,3.0
16444,10.0
16445,-22.0
16446,-11.0
16447,8.0
16448,-7.0
16449,-9.0
16450,2.0
16451,20.0
16452,24.0
16453,-7.0
16454,1.0
16455,-2.0
16456,-30.0
16457,4.0
16458,-19.0
16459,-4.0
16460,4.0
16461,1.0
16462,-12.0
16463,5.0
16464,21.0
16465,21.0
16466,4.0
16467,-4.0
16468,-6.0
16469,-20.0
16470,-13.0
16471,6.0
16472,10.0
16473,2.0
16474,2.0
16475,1.0
16476,32.0
16477,16.0
16478,-4.0
16479,7.0
16480,-17.0
16481,-7.0
16482,-19.0
16483,-11.0
16484,4.0
16485,-16.0
16486,12.0
16487,2.0
16488,6.0
16489,10.0
16490,13.0
16491,-15.0
16492,-6.0
16493,4.0
16494,-14.0
16495,-3.0
16496,3.0
16497,-3.0
16498,-8.0
16499,6.0
16500,-11.0
16501,8.0
16502,-2.0
16503,11.0
16504,15.0
16505,-8.0
16506,-3.0
16507,-10.0
16508,19.0
16509,25.0
16510,2.0
16511,18.0
16512,27.0
16513,-9.0
16514,-6.0
16515,9.0
16516,-2.0
16517,-1.0
16518,7.0
16519,-10.0
16520,7.0
16521,7.0
16522,-19.0
16523,-10.0
16524,-4.0
16525,15.0
16526,-3.0
16527,4.0
16528,7.0
16529,-1.0
16530,4.0
16531,-31.0
16532,12.0
16533,4.0
16534,-14.0
16535,-11.0
16536,-13.0
16537,2.0
16538,10.0
16539,11.0
16540,8.0
16541,-22.0
16542,2.0
16543,7.0
16544,-9.0
16545,-1.0
16546,31.0
16547,17.0
16548,21.0
16549,15.0
16550,-6.0
16551,25.0
16552,12.0
16553,-6.0
16554,10.0
16555,-5.0
16556,-9.0
16557,10.0
16558,6.0
16559,-3.0
16560,-9.0
16561,-7.0
16562,-4.0
16563,-9.0
16564,-2.0
16565,6.0
16566,13.0
16567,19.0
16568,-13.0
16569,10.0
16570,12.0
16571,-4.0
16572,5.0
16573,-17.0
16574,-7.0
16575,1.0
16576,-9.0
16577,-2.0
16578,17.0
16579,6.0
16580,25.0
16581,15.0
16582,19.0
16583,22.0
16584,-27.0
16585,40.0
16586,3.0
16587,-3.0
16588,18.0
16589,10.0
16590,-2.0
16591,10.0
16592,-5.0
16593,4.0
16594,7.0
16595,3.0
16596,-11.0
16597,-13.0
16598,-8.0
16599,-13.0
16600,-5.0
16601,-31.0
16602,18.0
16603,-4.0
16604,-8.0
16605,12.0
16606,-20.0
16607,11.0
16608,23.0
16609,-4.0
16610,-3.0
16611,28.0
16612,5.0
16613,10.0
16614,15.0
16615,17.0
16616,12.0
16617,-3.0
16618,-2.0
16619,-6.0
16620,11.0
16621,18.0
16622,9.0
16623,21.0
16624,-12.0
16625,20.0
16626,5.0
16627,2.0
16628,22.0
16629,8.0
16630,28.0
16631,-9.0
16632,17.0
16633,11.0
16634,3.0
16635,25.0
16636,-20.0
16637,-9.0
16638,-11.0
16639,24.0
16640,-5.0
16641,-27.0
16642,14.0
16643,19.0
16644,1.0
16645,5.0
16646,4.0
16647,-18.0
16648,8.0
16649,14.0
16650,25.0
16651,27.0
16652,2.0
16653,-3.0
16654,10.0
16655,16.0
16656,4.0
16657,-2.0
16658,-15.0
16659,2.0
16660,-4.0
16661,3.0
16662,4.0
16663,18.0
16664,-5.0
16665,21.0
16666,5.0
16667,22.0
16668,-9.0
16669,18.0
16670,28.0
16671,-2.0
16672,10.0
16673,-9.0
16674,-4.0
16675,8.0
16676,7.0
16677,26.0
16678,2.0
16679,40.0
16680,20.0
16681,9.0
16682,-11.0
16683,-16.0
16684,25.0
16685,-6.0
16686,-12.0
16687,7.0
16688,4.0
16689,16.0
16690,11.0
16691,9.0
16692,8.0
16693,21.0
16694,14.0
16695,-3.0
16696,2.0
16697,-5.0
16698,9.0
16699,6.0
16700,-12.0
16701,14.0
16702,-7.0
16703,-11.0
16704,7.0
16705,-5.0
16706,21.0
16707,-1.0
16708,16.0
16709,-4.0
16710,-12.0
16711,-8.0
16712,-1.0
16713,-8.0
16714,-2.0
16715,19.0
16716,7.0
16717,-9.0
16718,-1.0
16719,-6.0
16720,7.0
16721,-1.0
16722,17.0
16723,7.0
16724,13.0
16725,16.0
16726,13.0
16727,10.0
16728,-3.0
16729,-8.0
16730,8.0
16731,-4.0
16732,16.0
16733,8.0
16734,-11.0
16735,18.0
16736,-23.0
16737,5.0
16738,-12.0
16739,-14.0
16740,36.0
16741,12.0
16742,9.0
16743,21.0
16744,25.0
16745,12.0
16746,6.0
16747,-2.0
16748,-30.0
16749,-11.0
16750,-1.0
16751,3.0
16752,-8.0
